index,stt,id,name,link,files,folders,lastUpdate,isFile,linkFile
2.4.6.2.1.,2027,77176,Vpharchem_HSCB Opadry Complete 02H140004 pink_site India.pdf,https://drive.base.vn/thanhphong1110-drive/folder/16339,0,0,16:58:41 13/11/23,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/13/16/GKWZXM6F3C/1443987017fe3911d206f832287208cd/XUXRHS2S55TPUU92NF6MBQ5VDUZ55FA8JAKJ5GFQSKTPPPLJ75GWEGM56B8EFPPRV2G4HJ9UGFEVKVR6K766AB/c0/42/06/5e/8d/ce8a06539056d83fdd46ce75a061c1ef/vpharchem_hscb_opadry_complete_02h140004_pink_si.pdf
2.4.6.2.2.,2028,75600,Nhan 02H140004 PINK.pdf,https://drive.base.vn/thanhphong1110-drive/folder/16339,0,0,2/11/2023 13:49,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/02/13/RWWYT4ZB9E/282895e8d49a2bf2444be1da00ab6437/VGYQX6LZVGSMF2K5XTBGGEE3M6TEGWSZN5A766PAA7325CXXH2TUZTKC9YGPTHQMJALEW42CJCE5GY77J6N7XE/03/82/40/e4/3e/04cef54013162ea0252154ba1b504964/nhan_02h140004_pink.pdf
2.4.6.2.3.,2029,75573,Vpharchem_Opadry Complete 02H140004 pink.pdf,https://drive.base.vn/thanhphong1110-drive/folder/16339,0,0,2/11/2023 13:45,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/02/13/KPYTB3G4D2/2b02c767e7e69beb6582f0335bffad3f/XVHB4B83ELYE6HZ9EYA8KADPFNEJKLYSXP7DZLALUUN7UGL33P9CAPXHYAJGLWGN4P9BG8FUJBPWDXH5NZMXAU/9b/7b/b4/25/78/a3775380c12144c60c3744e95c0931fb/vpharchem_opadry_complete_02h140004_pink.pdf
2.4.6.2.4.,2030,75483,Vpharchem_Opadry Complete 02H140004 pink_site India.docx,https://drive.base.vn/thanhphong1110-drive/folder/16339,0,0,2/11/2023 8:41,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/02/08/MGT8SZH6VN/e8bffa991dd6481a063932bf478a3d54/YXSCZ2SQM2AZ6WRJAT4EQU3J9XK39FSZLVB6UH8UN5VJKQ6GXZVWCRSTFUXECM8VFVK3XLSBBYQKL34LSLGKMH/18/9b/1b/8a/55/c8acd1db3adf7ab12c31295b53738484/vpharchem_opadry_complete_02h140004_pink_site_in.docx
2.4.6.3.,582,16335,Opadry 88A640092 Pink,https://drive.base.vn/thanhphong1110-drive/folder/16335,4,0,2/11/2023 8:38,FALSE,
2.4.6.3.1.,2031,76680,Vpharchem_HSCB Opadry AMB 88A640092 pink_site India.pdf,https://drive.base.vn/thanhphong1110-drive/folder/16335,0,0,8/11/2023 9:21,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/08/09/PVMV584AXW/3b6da1d6c7705a135319a5d86df58d21/CHDRXKG5AGK7QW8PK65JK5NMWB7SYGRJ7QETXMMS92K69KXY254SGDA66D6FEFCL3T346E2WK7HWPYCYZDBGYG/38/ae/33/51/e4/eaa02f81033442a62044cd6100a4fa9e/vpharchem_hscb_opadry_amb_88a640092_pink_site_in.pdf
2.4.6.3.2.,2032,75598,Nhan 88A640092 PINK.pdf,https://drive.base.vn/thanhphong1110-drive/folder/16335,0,0,2/11/2023 13:48,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/02/13/KCRMF7FTJL/d24ca2bfd115a9cfa168c35894defbdb/PXLC5XQP7G8RRYT2TC7J82F7MKNTMT5J95AJDTUU5CEMF38H75B635SAL2C9ENGCNE2WDM9UEL3FR5VVMJ6KV3/87/db/64/e2/f4/7b7166b6b82d65c5f03d39871561b039/nhan_88a640092_pink.pdf
2.4.6.3.3.,2033,75574,Vpharchem_Opadry AMB 88A640092 pink.pdf,https://drive.base.vn/thanhphong1110-drive/folder/16335,0,0,2/11/2023 13:45,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/02/13/WSFV7LKZW9/4db541715a355ffac4c05bf7b804962c/RRH36KR3K2KRDCS2WWPRTCQ8THZYJCB5BZ7LGF73XWNRHDDFKMT78REKRFJRJ7R4QXZHU3MSPNFY2MXD2XFSW2/80/71/1e/36/88/1c0d9fd18f811b579cddc3eafb3c3d37/vpharchem_opadry_amb_88a640092_pink.pdf
2.4.6.3.4.,2034,75478,Vpharchem_Opadry AMB 88A640092 pink_site India.docx,https://drive.base.vn/thanhphong1110-drive/folder/16335,0,0,2/11/2023 8:39,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/02/08/NVMYF38KTB/e719503b625f2c25804385ec9749182c/MWQRMG9TBBXVSE99UWSCN6XWJBA6K368ZKS7N7K6QMXK6MJ295KTZDB4B9282JU7VL22BF59LPGVFYDWC8BVXZ/08/70/48/a9/d7/3850c0c632529857b495a35c95bdeb0c/vpharchem_opadry_amb_88a640092_pink_site_india.docx
2.4.6.4.,583,16333,Opadry 321A190016 Clear,https://drive.base.vn/thanhphong1110-drive/folder/16333,4,0,2/11/2023 8:37,FALSE,
2.4.6.4.1.,2035,75972,Vpharchem_Opadry QX Quick 321A190016 clear_site India.pdf,https://drive.base.vn/thanhphong1110-drive/folder/16333,0,0,6/11/2023 13:55,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/06/13/XNSZ7AM89W/c7b3f1c3ff56d40c5a973dd984307107/LKCCYFBXXAR8HLL9MXDG4SNZXDCSEHHPQZLD2NVCPJ9QNBJ38E4XDLK8FVPFHETYM7CCWY9JTTWCA54MVUNM4M/e3/98/97/10/58/f3256150c591977309d0ca3b9aca2382/vpharchem_opadry_qx_quick_321a190016_clear_site_.pdf
2.4.6.4.2.,2036,75601,Nhan 321A190016 CLEAR .pdf,https://drive.base.vn/thanhphong1110-drive/folder/16333,0,0,2/11/2023 13:50,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/02/13/DSUFHAKC2N/11411437b085679f8c5a37c5fa296957/TGZ65LSF7NGVPLGWSWWBC9URHSSMDLWW4PZUVNPJG48VMA6DAG9DRUKSRU8UM2WRSB5CPRH3QLV5WUWG2G32PA/1a/7f/6d/cc/61/d1b548583589b195c54ffdbc84ff4064/nhan_321a190016_clear_.pdf
2.4.6.4.3.,2037,75585,Vpharchem_Opadry QX Quick 321A190016 clear.pdf,https://drive.base.vn/thanhphong1110-drive/folder/16333,0,0,2/11/2023 13:46,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/02/13/JPFVZN4SDK/b18c6434c8c1a5942bbea765f6195429/SYP9B75UVK5RFSLX5VJ9F2XM4C74AG62S2EAHZLQQLAEJ86UJWE7NVQE87MDG4V996AVKAVEMS9E2SWDQZNQFE/2e/39/2d/1c/6d/9dabca6b25678e4851d621b57d8baf5b/vpharchem_opadry_qx_quick_321a190016_clear.pdf
2.4.6.4.4.,2038,75476,Vpharchem_Opadry QX Quick 321A190016 clear_site India.docx,https://drive.base.vn/thanhphong1110-drive/folder/16333,0,0,2/11/2023 8:38,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/02/08/FLWRBEGANG/f3cb40dd79d52da01c8f6cdd223d8b3b/VVRVKN4T6MY2GJML3C8RRF76C7TTDVSRB3YCN3Q5YGUE8FKUAJA5SX6X238647FS3TR623L4XDSK8PGHZPXLA3/77/26/82/97/c2/62be16625b4021a63f6c920684a7dc14/vpharchem_opadry_qx_quick_321a190016_clear_site_.docx
2.4.6.5.,584,16326,Opadry OY-S-7322 White,https://drive.base.vn/thanhphong1110-drive/folder/16326,4,0,2/11/2023 8:28,FALSE,
2.4.6.5.1.,2039,77020,Vpharchem_Opadry Complete OY S 7322 white_site China.pdf,https://drive.base.vn/thanhphong1110-drive/folder/16326,0,0,08:28:22 13/11/23,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/13/08/NMXW9QBAKY/2caa89e753455127650437d3993a8ec8/DECUFS9PZW4TPFVPR478ZS428FNJYXX9JA2QN8TVREN4MZGYWJ84S7M9MFF7AS7PHTAJEKWHXMRZDDC92YSX7F/08/be/36/fc/40/ee365543e828232ef7e7e8ba20b39502/vpharchem_opadry_complete_oy_s_7322_white_site_c.pdf
2.4.6.5.2.,2040,75596,Nhan OY-S-7322 White.pdf,https://drive.base.vn/thanhphong1110-drive/folder/16326,0,0,2/11/2023 13:47,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/02/13/JTC244BZPD/94276615e6a566d22067dbee356033ae/DQGTMUWPDW4R68USUS6VCAR7A9JDZY3LCMF83VVM55E5PAGBSL46MLMTWSGUN93NEQ7WMQV5WK52DLGSYV8NKW/ba/54/11/94/b1/0f7c6a5470a4f253492ac3c69412f496/nhan_oy_s_7322_white.pdf
2.4.6.5.3.,2041,75563,Vpharchem_Opadry Complete OY S 7322 white.pdf,https://drive.base.vn/thanhphong1110-drive/folder/16326,0,0,2/11/2023 13:37,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/02/13/MQGTRZCHG9/84ec1b8c04e091bee32ebcfeda1a4bcb/QZM6QLYU97R2AMWGH89G4C6RHH36VHE2QT8YJG2WQUJJTXRMZYZG6RVVPPP7VZV4AU95ZCZNHJAHATY2N5C8LN/b6/f1/aa/39/cd/bc14fff330d6a4d03fd9bfa20eeb511a/vpharchem_opadry_complete_oy_s_7322_white.pdf
2.4.6.5.4.,2042,75451,Vpharchem_Opadry Complete OY S 7322 white_site China.docx,https://drive.base.vn/thanhphong1110-drive/folder/16326,0,0,2/11/2023 8:30,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/02/08/HWFR4QYSM5/2f53e2b8943dcdbc308d1fd030da4aba/EUYARWKJZRGE764NFKQ6AX9RF6HFHPNFK258JRMYG7UG3QY97K6V7XFSMX9DFSM8EBX8SYGBEHU4VUK93TEBZE/c1/37/4e/1f/1e/9e43f17029b52e35c4ec904f3f34280c/vpharchem_opadry_complete_oy_s_7322_white_site_c.docx
2.4.6.6.,585,15832,Opadry 85F220025 Yellow,https://drive.base.vn/thanhphong1110-drive/folder/15832,4,0,14:55:10 25/10/23,FALSE,
2.4.6.6.1.,2043,75653,Vpharchem_PKN Opadry II complete 85F220025 yellow.pdf,https://drive.base.vn/thanhphong1110-drive/folder/15832,0,0,2/11/2023 15:23,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/02/15/TVH64PA5FR/e46c00cf14bbecf6176d18cf0e35966e/QXT4E557363KNBYHPAR88Q6W5B86G4K2Q6KNBU8D7BT2Y9E47YYWU4ESRZ7S4MEJSMBP8879KTA5CFNALPRRCU/90/26/17/27/c5/45e50ce9ccdedd6ff17db0aae350f47d/vpharchem_pkn_opadry_ii_complete_85f220025_yello.pdf
2.4.6.6.2.,2044,74349,Nhan 85F220025 YELLOW.pdf,https://drive.base.vn/thanhphong1110-drive/folder/15832,0,0,14:59:31 25/10/23,TRUE,https://data-gcdn.basecdn.net/202310/sys5573/drive/25/14/CKCL78TQEB/8f66d4e432bf809b5a0b68801492d740/FVTKJE2NN7BXRZ5P9U72MC6EDZB93TSR9AEAHQ3K32ZNKFSZK4SXMUD9MVN7Y5PARC25DDWSKUD9CFHREMWQHA/bf/59/dd/8b/61/15dba5c492429d5beb181e222292a8db/nhan_85f220025_yellow.pdf
2.4.6.6.3.,2045,74348,Vpharchem_HSCB Opadry II complete 85F220025 yellow_site India.docx,https://drive.base.vn/thanhphong1110-drive/folder/15832,0,0,14:56:56 25/10/23,TRUE,https://data-gcdn.basecdn.net/202310/sys5573/drive/25/14/MMUPESLQA3/d39508f3ac92f14b44a5d1e4663a2f91/LNE43LB83NGQDRW2GS2X5DZ53AZUY3TF6HSMNNR4E3DS6N5W6DJ5BDFFTNXR5FKWJLTFQR9MC6EQH4M9A369HZ/4e/ae/45/70/6e/16ddb31c21f3d93f30492faba48cd703/vpharchem_hscb_opadry_ii_complete_85f220025_yell.docx
2.4.6.6.4.,2046,74347,Vpharchem_HSCB Opadry II complete 85F220025 yellow_site India.pdf,https://drive.base.vn/thanhphong1110-drive/folder/15832,0,0,14:56:56 25/10/23,TRUE,https://data-gcdn.basecdn.net/202310/sys5573/drive/25/14/MMUPESLQA3/d39508f3ac92f14b44a5d1e4663a2f91/RUQCV64BJAXDVP2UMVB5XARZDT68VGKKTWGFVCL95Y3MUW236HXAXDM27RSTUAYA5UW32DS29LP3D2M6EUBSAJ/30/97/1a/d5/8c/43b9f4b7a8a935d312eed22a231570eb/vpharchem_hscb_opadry_ii_complete_85f220025_yell.pdf
2.4.6.7.,586,15722,Opadry 88A640022 Pink,https://drive.base.vn/thanhphong1110-drive/folder/15722,4,0,16:12:54 13/10/23,FALSE,
2.4.6.7.1.,2047,73700,Vpharchem_PKN Opadry 88A640022 Pink.pdf,https://drive.base.vn/thanhphong1110-drive/folder/15722,0,0,10:12:55 16/10/23,TRUE,https://data-gcdn.basecdn.net/202310/sys5573/drive/16/10/YVYXLBZCL5/ac39b22ff7b9f7bcff3d135888a16bee/PWZD6KLP4UYXUWNVMRNLPVQUT538DHVRA3T2DT7B5KA42BJRWB7Z8KNVC8PNZ2ZQYU9EWJLGLTYL7Z83YXLMWT/5b/16/7e/65/38/224cb521a08fe1f28536492db7114896/vpharchem_pkn_opadry_88a640022_pink.pdf
2.4.6.7.2.,2048,73626,NHAN 88A640022 Pink.pdf,https://drive.base.vn/thanhphong1110-drive/folder/15722,0,0,16:13:57 13/10/23,TRUE,https://data-gcdn.basecdn.net/202310/sys5573/drive/13/16/LDTEJT5RXM/ffe700c4d2b62ac6db63fd9450ebb183/FGREMBRNXCR8EDPXJYJK6JJ22XABZ7AE4CBRE5QA36CEG4TJBF55TZ7XS5JG7W2MCGD4UVPMHWXBMKTNHA6Z2F/d4/cf/34/9f/b5/98e468ab8b1fe4cc14b96e23be68a3db/nhan_88a640022_pink.pdf
2.4.6.7.3.,2049,73625,Vpharchem_HSCB Opadry AMB 88A640022 pink_site China.pdf,https://drive.base.vn/thanhphong1110-drive/folder/15722,0,0,16:13:30 13/10/23,TRUE,https://data-gcdn.basecdn.net/202310/sys5573/drive/13/16/FSF2UYK2HX/10b7c059fe8f61851169d7359b1e3c82/ZZZE69Y6PD9VQ69M4MEL25F9YDL2EGUJ628833ZK38GAKDTCMRS3JD8YTEET6SNWMNAE8UTJ4ZTNUCM5JVNL2U/cc/49/c4/98/9d/e937434a5471ec9c78077d13c721b3ad/vpharchem_hscb_opadry_amb_88a640022_pink_site_ch.pdf
2.4.6.7.4.,2050,73624,Vpharchem_HSCB Opadry AMB 88A640022 pink_site China.docx,https://drive.base.vn/thanhphong1110-drive/folder/15722,0,0,16:13:20 13/10/23,TRUE,https://data-gcdn.basecdn.net/202310/sys5573/drive/13/16/UHRY5RRHWS/e8013448cef8d16f3a5efb4138abf9e3/XUGBK3WJ368PR8LWJSXB6MX3PBCNEAWXWGZV8N9MM952RV8MLM5UH8A7UAUK29X7JKEG8M7MZFSGP49Z8T8QJ4/c8/2e/7a/ea/fc/b3f58b3fdc47f1fe2486c434e5f835a5/vpharchem_hscb_opadry_amb_88a640022_pink_site_ch.docx
2.4.6.8.,587,15721,Opadry 321A280003 White,https://drive.base.vn/thanhphong1110-drive/folder/15721,4,0,16:11:41 13/10/23,FALSE,
2.4.6.8.1.,2051,73701,Vpharchem_PKN Opadry 321A280003 White.pdf,https://drive.base.vn/thanhphong1110-drive/folder/15721,0,0,10:13:18 16/10/23,TRUE,https://data-gcdn.basecdn.net/202310/sys5573/drive/16/10/VCV8CGNBHC/a838a1af3c9fe28c360b2b3fc2710d6c/NGDP2LFE2AWVA8CPE7EGBSDNCSQ4GKGMJLQ3XUV3HVZRNJBFT7AUPBCY8KX497PPY2WY2U2RZNZR8G3PH4YVA7/7c/cc/c2/e7/54/aca303446affb1bc61d236ac706b1c7d/vpharchem_pkn_opadry_321a280003_white.pdf
2.4.6.8.2.,2052,73627,NHAN 321A280003 White.pdf,https://drive.base.vn/thanhphong1110-drive/folder/15721,0,0,16:14:39 13/10/23,TRUE,https://data-gcdn.basecdn.net/202310/sys5573/drive/13/16/GPCNFCGGNF/b138dacca5ed98d3ac8ea694b29562bc/XUXRHJM28TXK3D74ZJSNH82AV3MSWZ43GTR6QCXUGX7UKP28CX2AUWVJY5SRR6X36PLSRRF2GUSHWVJKB2NWCW/e0/66/f4/0f/93/0a4cd834ed5d547f4f75da68b8d72463/nhan_321a280003_white.pdf
2.4.6.8.3.,2053,73623,Vpharchem_HSCB Opadry QX Quick 321A280003 white_site INdia.pdf,https://drive.base.vn/thanhphong1110-drive/folder/15721,0,0,16:12:31 13/10/23,TRUE,https://data-gcdn.basecdn.net/202310/sys5573/drive/13/16/ZJY34WZ832/5311c6b750a8c11c35c236c83e3d0030/FHDKU7PQGL226NN6KC2ZD5SNXGK4D4A7Z443SVWJF7JFJJVF6ZR9KP7CYWASTX5ALQWLTQJNG5S9SP72WHQS5B/69/22/d9/23/23/b8371118e99fcaf3b1b33b3345282c37/vpharchem_hscb_opadry_qx_quick_321a280003_white_.pdf
2.4.6.8.4.,2054,73622,Vpharchem_HSCB Opadry QX Quick 321A280003 white_site INdia.docx,https://drive.base.vn/thanhphong1110-drive/folder/15721,0,0,16:12:15 13/10/23,TRUE,https://data-gcdn.basecdn.net/202310/sys5573/drive/13/16/WXJELSJFXF/26fc0aa3628ec7cb27cfebf77a23e0e4/JRXBFRVJWGS6Q8QU385T5JNAW79QNU9BH2U56VP4SA24Q4BTZDV5JR5AE3C8HCLHCWQHXNQR7GEVKUZ5FNHNSD/f9/8d/ec/5a/e8/058841b885a18fc9c5b3ca8700b49d0a/vpharchem_hscb_opadry_qx_quick_321a280003_white_.docx
2.4.6.9.,588,15720,Opadry 231U180004 White,https://drive.base.vn/thanhphong1110-drive/folder/15720,4,0,16:10:00 13/10/23,FALSE,
2.4.6.9.1.,2055,73702,Vpharchem_PKN Opadry 231U180004 White.pdf,https://drive.base.vn/thanhphong1110-drive/folder/15720,0,0,10:13:25 16/10/23,TRUE,https://data-gcdn.basecdn.net/202310/sys5573/drive/16/10/EUKKCNNAM6/64c69bbcdf034d07aa8c475122fe5856/MJFNALTGB3NZTE7U6EPB6948JUY6XGKPF58B5P4W8352CS8KEQFJZBFXF9MFJETYTLNRJBEX4S7V9ZFZZS6YC2/07/8e/34/a4/a0/338f712eb4001faa95e38b4d3d57e2f2/vpharchem_pkn_opadry_231u180004_white.pdf
2.4.6.9.2.,2056,73628,NHAN 231U180004 White.pdf,https://drive.base.vn/thanhphong1110-drive/folder/15720,0,0,16:15:08 13/10/23,TRUE,https://data-gcdn.basecdn.net/202310/sys5573/drive/13/16/JXTFQMYKCQ/ebd59d83dc7b19a9aa47186875ee608a/GXPNRLGET5E94MXGNJEC5UJKDTAPQQNV2LLPHV6F93CUTCCX56NJZQMHTG5C52C9RDNKK64U5GTHX5UWTMRKKM/1a/25/9b/02/29/5fbc7c4e04572d1ec5c90f1f6d9a0500/nhan_231u180004_white.pdf
2.4.6.9.3.,2057,73621,Vpharchem_HSCB Opadry SGR sugar 231U180004 white_site India.pdf,https://drive.base.vn/thanhphong1110-drive/folder/15720,0,0,16:11:17 13/10/23,TRUE,https://data-gcdn.basecdn.net/202310/sys5573/drive/13/16/ZSHLTTPZM9/8929c59932a9234246ae2d95f7b581b8/JTXXCBEPML9DJDXU6DG2AJLGAKANQH8E83BEJB9THJ8K5FFE4VT877KAJ6P27R59YKQ2H6TCKABQRKZXBAFG7F/cc/fc/ea/58/22/5635f0fd78b11fb84e057b4311fd1782/vpharchem_hscb_opadry_sgr_sugar_231u180004_white.pdf
2.4.6.9.4.,2058,73620,Vpharchem_HSCB Opadry SGR sugar 231U180004 white_site India.docx,https://drive.base.vn/thanhphong1110-drive/folder/15720,0,0,16:10:53 13/10/23,TRUE,https://data-gcdn.basecdn.net/202310/sys5573/drive/13/16/TGVQJ6ZTBR/66591b9eab869d0cbc0efd202f317a00/JDVAQMTTTGUHYQKMNJC3YDBLWQEY26H6KGWNSZ8QQRA2DE8MUUC3RMXTDE5Y3XUJDFHX6B4MLBUEPWWKBXGPTG/6a/89/8f/2e/98/f5b79df2b42b87abfb733afbd08894aa/vpharchem_hscb_opadry_sgr_sugar_231u180004_white.docx
2.4.6.10.,589,15719,Opadry 85F14400 Pink,https://drive.base.vn/thanhphong1110-drive/folder/15719,4,0,16:07:09 13/10/23,FALSE,
2.4.6.10.1.,2059,73703,Vpharchem_PKN Opadry 85F14400 Pink.pdf,https://drive.base.vn/thanhphong1110-drive/folder/15719,0,0,10:13:32 16/10/23,TRUE,https://data-gcdn.basecdn.net/202310/sys5573/drive/16/10/KJP6ZBWEBN/f8deceb8ecd21d8f15095867cc497788/WZEV2MCNLL76W5RJ3GWW5UNWP383ZWH6RYWUEKWWDJF52Z8DDCN3ELNJXQF7MLFQWU6RP94PCZPCE7LG5YEWZK/fc/06/c6/9c/dd/34e985594e5b36221290a689db5aa624/vpharchem_pkn_opadry_85f14400_pink.pdf
2.4.6.10.2.,2060,73629,NHAN 85F14400 Pink.pdf,https://drive.base.vn/thanhphong1110-drive/folder/15719,0,0,16:15:45 13/10/23,TRUE,https://data-gcdn.basecdn.net/202310/sys5573/drive/13/16/WZK4PVHGX4/f58523f480ea72a3f56058cd1eb7b9c1/QLEWSBN4GJALCH8VB9Y4Z9RJ8ASGBX9URJJXLW9PXLH998Y9M532JLP92LHDZ6YR2C7ZQXUKA3SLGCJ68M4PBT/72/7f/b9/5f/81/6fc4dcab1bc8f96cd339082362ecd145/nhan_85f14400_pink.pdf
2.4.6.10.3.,2061,73619,Vpharchem_HSCB Opadry II complete 85F14400 pink_site China.pdf,https://drive.base.vn/thanhphong1110-drive/folder/15719,0,0,16:08:55 13/10/23,TRUE,https://data-gcdn.basecdn.net/202310/sys5573/drive/13/16/UUJXUYL846/f787a845df7f67198e54fe4a7288cfb9/SVM8VDXGH3Z6T3LEDE5DKXR2HPTCLHEMK3BCR6AYTTWEUJW9JJAHRPFUNYNDJNEPEN39BZPVJ4ETTALUZ78D6Y/a8/d5/a6/90/f8/63d38fdb0e7be17b75f85300b4c0e3ac/vpharchem_hscb_opadry_ii_complete_85f14400_pink_.pdf
2.4.6.10.4.,2062,73618,Vpharchem_HSCB Opadry II complete 85F14400 pink_site China.docx,https://drive.base.vn/thanhphong1110-drive/folder/15719,0,0,16:08:22 13/10/23,TRUE,https://data-gcdn.basecdn.net/202310/sys5573/drive/13/16/XTRG73APXH/2504620d497c020bd9ff722db4f7adb8/NCGTN3EDAQU4QAZR3RNE254PN7BD4E22Y27C2EUFPU6EC3FCAP5Z4SYAPX9GFGPN7F6663LVD5VKDEVTDJEGVX/e9/0c/be/b8/53/e6542f142988943775498ccee0473509/vpharchem_hscb_opadry_ii_complete_85f14400_pink_.docx
2.4.6.11.,590,15501,Opadry 03M680002 WHITE,https://drive.base.vn/thanhphong1110-drive/folder/15501,4,0,16:25:18 15/09/23,FALSE,
2.4.6.11.1.,2063,71571,NHAN 03M680002 White.pdf,https://drive.base.vn/thanhphong1110-drive/folder/15501,0,0,16:26:02 15/09/23,TRUE,https://data-gcdn.basecdn.net/202309/sys5573/drive/15/16/UJV2KL4UR4/6a78ecb424c3f5ba2010506388fe8130/DXF67QLVEZBN9AYCKPDEBTV2LME5F5G38ND99F3A9F7XXVG9M56XRQ5WGRKWY2E3VS754DT5GSPLD224WVY78D/c4/2b/57/d2/16/37bcb1b066a676f7dd1e9eb267eff15a/nhan_03m680002_white.pdf
2.4.6.11.2.,2064,71570,Vpharchem_PKN Opadry Complete 03M680002 White.pdf,https://drive.base.vn/thanhphong1110-drive/folder/15501,0,0,16:25:51 15/09/23,TRUE,https://data-gcdn.basecdn.net/202309/sys5573/drive/15/16/LQNQPTKD5P/8c8e8e281030cdb1c39921ec2be3edc8/GXEARWC7D7SK8E5AEW59CGWHAHAB6H9T5GJXUJKTPAMQUF9W8593VC827XY78WYRRTNK9TMNM6D9XWMUY55E5D/73/86/b3/6d/11/43ac46be2bbcb5dc6db934cb327fca39/vpharchem_pkn_opadry_complete_03m680002_white.pdf
2.4.6.11.3.,2065,71569,Vpharchem_HSCB Opadry Complete 03M680002 White_site China.pdf,https://drive.base.vn/thanhphong1110-drive/folder/15501,0,0,16:25:51 15/09/23,TRUE,https://data-gcdn.basecdn.net/202309/sys5573/drive/15/16/LQNQPTKD5P/8c8e8e281030cdb1c39921ec2be3edc8/USNTHX37MPUQNNAD8LY24EE7XGUM29LCL8WGJDCQMFS8AC78WRE66PT3H2DTF555CNVLCV2KURE4L398T2F99H/ca/66/d0/2a/b6/25557bc9587b1c26b22de864ee331657/vpharchem_hscb_opadry_complete_03m680002_white_s.pdf
2.4.6.11.4.,2066,71568,Vpharchem_HSCB Opadry Complete 03M680002 White_site China.docx,https://drive.base.vn/thanhphong1110-drive/folder/15501,0,0,16:25:51 15/09/23,TRUE,https://data-gcdn.basecdn.net/202309/sys5573/drive/15/16/LQNQPTKD5P/8c8e8e281030cdb1c39921ec2be3edc8/PZNRD7VPR6Z2SF9GUKSYVXM4T23LHCVCLTZWZS8T2Z89JJTYQR62LBTHCL7JDRGRW6CC6QDACVZAHNYAQH2T3U/c4/99/1a/aa/b2/93bf936bbd61b079ce00392c453ea401/vpharchem_hscb_opadry_complete_03m680002_white_s.docx
2.4.6.12.,591,15500,Opadry 03B520150 YELLOW,https://drive.base.vn/thanhphong1110-drive/folder/15500,4,0,16:24:31 15/09/23,FALSE,
2.4.6.12.1.,2067,71567,NHAN 03B520150 YELLOW.pdf,https://drive.base.vn/thanhphong1110-drive/folder/15500,0,0,16:24:51 15/09/23,TRUE,https://data-gcdn.basecdn.net/202309/sys5573/drive/15/16/VLLCFFJ5DD/9981f1cbf02d12bafdb601dfe628b586/KXUP8VTPFTZUW8BB3NAH7K3HLS2FMY6FXAKQAQJX6STA2JGDSEMXPR56H5D7H8XX3RJMDLEGGPTSBVMFD5EQH5/a9/33/1d/ad/a7/de4483454e5de3e9399e392935db1e00/nhan_03b520150_yellow.pdf
2.4.6.12.2.,2068,71566,Vpharchem_PKN Opadry Complete 03B520150 yellow.pdf,https://drive.base.vn/thanhphong1110-drive/folder/15500,0,0,16:24:40 15/09/23,TRUE,https://data-gcdn.basecdn.net/202309/sys5573/drive/15/16/RZGNFFZ42D/2470c97d7a59e98900b62f8a5cf3ee41/PXX2DA762U63EPH334DTJZCPJZNZERAEQB6PBAQENZEM52U7B8AD5CR5TLCAKP8BYJJZYEKKLZRLBSTAFS9YSE/23/b8/0a/38/04/597151c78b18112cd7716fc256a94e16/vpharchem_pkn_opadry_complete_03b520150_yellow.pdf
2.4.6.12.3.,2069,71565,Vpharchem_ HSCB Opadry Complete 03B520150 yellow_site China.pdf,https://drive.base.vn/thanhphong1110-drive/folder/15500,0,0,16:24:40 15/09/23,TRUE,https://data-gcdn.basecdn.net/202309/sys5573/drive/15/16/RZGNFFZ42D/2470c97d7a59e98900b62f8a5cf3ee41/MNPTS7GHZWNEYVNW5CUNUPPY4YM2TETSJZB228MSYBXXHXH5V46S2683ZGWKTVHFTSWW94RSB2NGV84ZB3GVLR/19/a8/80/8d/59/929b76291da51da8c4ef5669edac350b/vpharchem_hscb_opadry_complete_03b520150_yellow_.pdf
